link,product_name,keywords,province,star_review,amount_rating,amount_sold,product_list,original_price,discount_price,per_discount,store,recom_or_official,marketplace,suggestion,itemid,shopid
https://shopee.co.th/CAL-Mag-%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%AB%E0%B8%A1%E0%B8%B1%E0%B8%81%E0%B9%80%E0%B8%AA%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%98%E0%B8%B2%E0%B8%95%E0%B8%B8%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%A3%E0%B8%AD%E0%B8%87-%E0%B8%88%E0%B8%B8%E0%B8%A5%E0%B8%98%E0%B8%B2%E0%B8%95%E0%B8%B8-%E0%B9%80%E0%B8%9B%E0%B9%87%E0%B8%99%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%AB%E0%B8%A1%E0%B8%B1%E0%B8%81%E0%B8%8A%E0%B8%B5%E0%B8%A7%E0%B8%A0%E0%B8%B2%E0%B8%9E-%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B9%8C-%E0%B9%84%E0%B8%A1%E0%B9%88%E0%B8%A1%E0%B8%B5%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B9%80%E0%B8%84%E0%B8%A1%E0%B8%B5-%E0%B9%81%E0%B8%81%E0%B9%89%E0%B9%83%E0%B8%9A%E0%B9%84%E0%B8%AB%E0%B8%A1%E0%B9%89-%E0%B9%83%E0%B8%9A%E0%B9%80%E0%B8%AB%E0%B8%A5%E0%B8%B7%E0%B8%AD%E0%B8%87-i.10501551.20254031709?sp_atk=34893319-613f-4c17-9cc7-1aa08c63b9a4&xptdk=34893319-613f-4c17-9cc7-1aa08c63b9a4,CAL-Mag น้ำหมักเสริมธาตุอาหารรอง จุลธาตุ เป็นน้ำหมักชีวภาพ อินทรีย์ ไม่มีสารเคมี แก้ใบไหม้ ใบเหลือง,"อินทรีย์, น้ำหมัก, น้ำหมักชีวภาพ, ชีวภาพ",จังหวัดขอนแก่น,4.9,,ขายแล้ว 198 ชิ้น,,119.0,89.0,-25%,,,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=20254031709&shopid=10501551,20254031709,10501551
https://shopee.co.th/%E0%B9%82%E0%B8%94%E0%B9%82%E0%B8%A5%E0%B9%84%E0%B8%A1%E0%B8%97%E0%B9%8C-(%E0%B8%AD%E0%B8%A2%E0%B9%88%E0%B8%B2%E0%B8%87%E0%B8%94%E0%B8%B5)-1-%E0%B8%81%E0%B8%B4%E0%B9%82%E0%B8%A5%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%9B%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%9B%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B8%94%E0%B8%B4%E0%B8%99%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%99%E0%B9%89%E0%B8%B3-%E0%B8%8A%E0%B9%88%E0%B8%A7%E0%B8%A2%E0%B8%A5%E0%B8%94%E0%B8%84%E0%B8%A7%E0%B8%B2%E0%B8%A1%E0%B9%80%E0%B8%9B%E0%B9%87%E0%B8%99%E0%B8%81%E0%B8%A3%E0%B8%94-%E0%B8%94%E0%B8%B4%E0%B8%99%E0%B9%80%E0%B8%9B%E0%B8%A3%E0%B8%B5%E0%B9%89%E0%B8%A2%E0%B8%A7-%E0%B8%86%E0%B9%88%E0%B8%B2%E0%B9%80%E0%B8%8A%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B8%A3%E0%B8%B2-%E0%B9%80%E0%B8%8A%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B9%82%E0%B8%A3%E0%B8%84%E0%B9%83%E0%B8%99%E0%B8%94%E0%B8%B4%E0%B8%99-%E0%B9%81%E0%B8%81%E0%B9%89%E0%B8%94%E0%B8%B4%E0%B8%99%E0%B9%80%E0%B8%AA%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%A1-i.112739803.22920565069?sp_atk=4d682c40-5304-4280-a9a0-13305bfe9685&xptdk=4d682c40-5304-4280-a9a0-13305bfe9685,โดโลไมท์ (อย่างดี) 1 กิโลกรัม สารปรับปรุงดินและน้ำ ช่วยลดความเป็นกรด ดินเปรี้ยว ฆ่าเชื้อรา เชื้อโรคในดิน แก้ดินเสื่อม,ไม่พบคำ,จังหวัดกรุงเทพมหานคร,4.9,,ขายแล้ว 1.3พัน ชิ้น,,29.0,29.0,,,recom,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=22920565069&shopid=112739803,22920565069,112739803
https://shopee.co.th/BIONAX-%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%88%E0%B8%B1%E0%B8%9A%E0%B9%83%E0%B8%9A-%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B9%80%E0%B8%AA%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%AA%E0%B8%B4%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B8%A0%E0%B8%B2%E0%B8%9E%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%94%E0%B8%B9%E0%B8%94%E0%B8%8B%E0%B8%B6%E0%B8%A1-(%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-200-CC)-i.33275561.20517494750?sp_atk=540b5a99-cfb7-475a-9972-644bf72b67b9&xptdk=540b5a99-cfb7-475a-9972-644bf72b67b9,BIONAX สารจับใบ สารเสริมประสิทธิภาพการดูดซึม (ขนาด 200 CC),ไม่พบคำ,จังหวัดปทุมธานี,4.6,,ขายแล้ว 50 ชิ้น,,149.0,149.0,,,,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=20517494750&shopid=33275561,20517494750,33275561
https://shopee.co.th/T036WH-500G-Witch-Hazel-Extract-%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%AA%E0%B8%81%E0%B8%B1%E0%B8%94%E0%B8%95%E0%B9%89%E0%B8%99%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%AE%E0%B8%B2%E0%B9%80%E0%B8%8B%E0%B8%A5-500-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-i.57411017.5937533902?sp_atk=182c4246-7d5f-4893-86ca-81bcb46c6438&xptdk=182c4246-7d5f-4893-86ca-81bcb46c6438,T036WH-500G Witch Hazel Extract : สารสกัดต้นวิชฮาเซล  500 กรัม,ไม่พบคำ,จังหวัดกรุงเทพมหานคร,4.9,,ขายแล้ว 734 ชิ้น,,199.0,199.0,,,,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=5937533902&shopid=57411017,5937533902,57411017
https://shopee.co.th/%E0%B8%A2%E0%B8%B2%E0%B8%88%E0%B8%B1%E0%B8%9A%E0%B9%83%E0%B8%9A-%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%88%E0%B8%B1%E0%B8%9A%E0%B9%83%E0%B8%9A-%E0%B8%88%E0%B8%B1%E0%B8%9A%E0%B9%83%E0%B8%9A-%E0%B9%80%E0%B8%9E%E0%B8%B4%E0%B9%88%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%AA%E0%B8%B4%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B8%A0%E0%B8%B2%E0%B8%9E%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%8A%E0%B8%B5%E0%B8%A7%E0%B8%A0%E0%B8%B2%E0%B8%9E-%E0%B8%AA%E0%B8%B9%E0%B8%95%E0%B8%A3%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%A1%E0%B8%82%E0%B9%89%E0%B8%99-220-%E0%B8%8B%E0%B8%B5%E0%B8%8B%E0%B8%B5-i.141690401.4738930415?sp_atk=4425dc58-6ded-4f86-b7a6-9db7f63ac809&xptdk=4425dc58-6ded-4f86-b7a6-9db7f63ac809,ยาจับใบ สารจับใบ จับใบ เพิ่มประสิทธิภาพสารชีวภาพ สูตรเข้มข้น 220 ซีซี,ชีวภาพ,จังหวัดนครปฐม,4.9,,ขายแล้ว 11พัน ชิ้น,,75.0,44.0,-41%,,recom,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=4738930415&shopid=141690401,4738930415,141690401
https://shopee.co.th/%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%AA%E0%B9%89%E0%B8%A1%E0%B8%84%E0%B8%A7%E0%B8%B1%E0%B8%99%E0%B9%84%E0%B8%A1%E0%B9%89%E0%B8%AD%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%81%E0%B8%81%E0%B8%99%E0%B8%B4%E0%B8%84-%E0%B8%9B%E0%B8%A5%E0%B8%AD%E0%B8%94%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B9%80%E0%B8%84%E0%B8%A1%E0%B8%B5-%E0%B9%83%E0%B8%8A%E0%B9%89%E0%B8%81%E0%B8%B1%E0%B8%9A%E0%B8%9E%E0%B8%B7%E0%B8%8A%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%AA%E0%B8%B1%E0%B8%95%E0%B8%A7%E0%B9%8C%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B9%89%E0%B8%A2%E0%B8%87-%E0%B8%9B%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%A8%E0%B8%B1%E0%B8%95%E0%B8%A3%E0%B8%B9%E0%B8%9E%E0%B8%B7%E0%B8%8A-%E0%B8%9B%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B9%81%E0%B8%A1%E0%B8%A5%E0%B8%87-%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B9%80%E0%B8%8A%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B8%A3%E0%B8%B2-i.400656274.12853683627?sp_atk=93f9735e-22cb-48fe-8558-c155c2078ecd&xptdk=93f9735e-22cb-48fe-8558-c155c2078ecd,น้ำส้มควันไม้ออร์แกนิค ปลอดสารเคมี ใช้กับพืชและสัตว์เลี้ยง ป้องกันศัตรูพืช ป้องกันแมลง และเชื้อรา,ไม่พบคำ,จังหวัดสมุทรปราการ,4.8,,ขายแล้ว 504 ชิ้น,,30.0,27.0,-7%,,recom,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=12853683627&shopid=400656274,12853683627,400656274
https://shopee.co.th/%E0%B8%A2%E0%B8%B2%E0%B8%88%E0%B8%B1%E0%B8%9A%E0%B9%83%E0%B8%9A-%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%88%E0%B8%B1%E0%B8%9A%E0%B9%83%E0%B8%9A-%E0%B8%88%E0%B8%B1%E0%B8%9A%E0%B9%83%E0%B8%9A-%E0%B9%80%E0%B8%9E%E0%B8%B4%E0%B9%88%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%AA%E0%B8%B4%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B8%A0%E0%B8%B2%E0%B8%9E%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%8A%E0%B8%B5%E0%B8%A7%E0%B8%A0%E0%B8%B2%E0%B8%9E-%E0%B8%AA%E0%B8%B9%E0%B8%95%E0%B8%A3%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%A1%E0%B8%82%E0%B9%89%E0%B8%99-220-%E0%B8%8B%E0%B8%B5%E0%B8%8B%E0%B8%B5-i.141690401.4738930415?sp_atk=b46eea24-5027-48e5-aefc-324d7068d20e&xptdk=b46eea24-5027-48e5-aefc-324d7068d20e,ยาจับใบ สารจับใบ จับใบ เพิ่มประสิทธิภาพสารชีวภาพ สูตรเข้มข้น 220 ซีซี,ชีวภาพ,จังหวัดนครปฐม,4.9,,ขายแล้ว 11พัน ชิ้น,,75.0,44.0,-41%,,recom,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=4738930415&shopid=141690401,4738930415,141690401
https://shopee.co.th/%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%AA%E0%B9%89%E0%B8%A1%E0%B8%84%E0%B8%A7%E0%B8%B1%E0%B8%99%E0%B9%84%E0%B8%A1%E0%B9%89%E0%B8%AD%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%81%E0%B8%81%E0%B8%99%E0%B8%B4%E0%B8%84-%E0%B8%9B%E0%B8%A5%E0%B8%AD%E0%B8%94%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B9%80%E0%B8%84%E0%B8%A1%E0%B8%B5-%E0%B9%83%E0%B8%8A%E0%B9%89%E0%B8%81%E0%B8%B1%E0%B8%9A%E0%B8%9E%E0%B8%B7%E0%B8%8A%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%AA%E0%B8%B1%E0%B8%95%E0%B8%A7%E0%B9%8C%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B9%89%E0%B8%A2%E0%B8%87-%E0%B8%9B%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%A8%E0%B8%B1%E0%B8%95%E0%B8%A3%E0%B8%B9%E0%B8%9E%E0%B8%B7%E0%B8%8A-%E0%B8%9B%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B9%81%E0%B8%A1%E0%B8%A5%E0%B8%87-%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B9%80%E0%B8%8A%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B8%A3%E0%B8%B2-i.400656274.12853683627?sp_atk=7861ec8e-7c02-42ee-a4f0-b2e11c254702&xptdk=7861ec8e-7c02-42ee-a4f0-b2e11c254702,น้ำส้มควันไม้ออร์แกนิค ปลอดสารเคมี ใช้กับพืชและสัตว์เลี้ยง ป้องกันศัตรูพืช ป้องกันแมลง และเชื้อรา,ไม่พบคำ,จังหวัดสมุทรปราการ,4.8,,ขายแล้ว 504 ชิ้น,,30.0,27.0,-7%,,recom,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=12853683627&shopid=400656274,12853683627,400656274
https://shopee.co.th/Hyponex-Solution-with-Insecticide-plus%E0%B8%9B%E0%B8%B8%E0%B9%8B%E0%B8%A2-%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%81%E0%B8%B3%E0%B8%88%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%A1%E0%B8%A5%E0%B8%87-Dinotefuran-%E0%B8%9B%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%B2%E0%B8%93-450-ml-i.170464502.18872663868?sp_atk=3ba794e3-5784-4c95-9c0c-5ba3039ea4b9&xptdk=3ba794e3-5784-4c95-9c0c-5ba3039ea4b9,Hyponex Solution with Insecticide plusปุ๋ย+สารกำจัดแมลง Dinotefuran ปริมาณ 450 ml,ไม่พบคำ,จังหวัดกรุงเทพมหานคร,4.9,,ขายแล้ว 37 ชิ้น,,690.0,690.0,,,recom,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=18872663868&shopid=170464502,18872663868,170464502
https://shopee.co.th/Bionax-%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%88%E0%B8%B1%E0%B8%9A%E0%B9%83%E0%B8%9A-%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B9%80%E0%B8%AA%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%AA%E0%B8%B4%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B8%A0%E0%B8%B2%E0%B8%9E%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%94%E0%B8%B9%E0%B8%94%E0%B8%8B%E0%B8%B6%E0%B8%A1-(%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94%E0%B8%97%E0%B8%94%E0%B8%A5%E0%B8%AD%E0%B8%87-100-%E0%B8%A1%E0%B8%B4%E0%B8%A5%E0%B8%A5%E0%B8%B4%E0%B8%A5%E0%B8%B4%E0%B8%95%E0%B8%A3)-i.440489124.19717494729?sp_atk=3cfabef5-d88e-4718-8ad4-df63c65aa584&xptdk=3cfabef5-d88e-4718-8ad4-df63c65aa584,Bionax สารจับใบ สารเสริมประสิทธิภาพการดูดซึม (ขนาดทดลอง 100 มิลลิลิตร),ไม่พบคำ,จังหวัดปทุมธานี,4.8,,ขายแล้ว 319 ชิ้น,,290.0,145.0,-50%,,,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=19717494729&shopid=440489124,19717494729,440489124
https://shopee.co.th/%E0%B8%81%E0%B8%B2%E0%B8%81%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%95%E0%B8%B2%E0%B8%A5-%E0%B9%82%E0%B8%A1%E0%B8%A5%E0%B8%B2%E0%B8%AA-%E0%B8%9C%E0%B8%A5%E0%B8%B4%E0%B8%95%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B8%98%E0%B8%A3%E0%B8%A3%E0%B8%A1%E0%B8%8A%E0%B8%B2%E0%B8%95%E0%B8%B4-%E0%B8%9B%E0%B8%A5%E0%B8%AD%E0%B8%94%E0%B8%A0%E0%B8%B1%E0%B8%A2%E0%B9%84%E0%B8%A3%E0%B9%89%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B9%80%E0%B8%84%E0%B8%A1%E0%B8%B5-%E0%B8%8A%E0%B8%99%E0%B8%B4%E0%B8%94%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%A1%E0%B8%82%E0%B9%89%E0%B8%99-100-%E0%B8%98%E0%B8%B2%E0%B8%95%E0%B8%B8%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%AB%E0%B8%A5%E0%B8%B2%E0%B8%81%E0%B8%AB%E0%B8%A5%E0%B8%B2%E0%B8%A2%E0%B8%8A%E0%B8%99%E0%B8%B4%E0%B8%94-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-1-%E0%B8%A5%E0%B8%B4%E0%B8%95%E0%B8%A3-i.130116682.20479739119?sp_atk=f1a88b83-b521-49c6-8ad3-972097ea77e3&xptdk=f1a88b83-b521-49c6-8ad3-972097ea77e3,กากน้ำตาล โมลาส ผลิตจากธรรมชาติ ปลอดภัยไร้สารเคมี ชนิดเข้มข้น  100% ธาตุอาหารหลากหลายชนิด ขนาด 1 ลิตร,ไม่พบคำ,จังหวัดศรีสะเกษ,4.8,,ขายแล้ว 1.2พัน ชิ้น,,50.0,29.0,-42%,,recom,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=20479739119&shopid=130116682,20479739119,130116682
https://shopee.co.th/%E0%B8%8A%E0%B8%B8%E0%B8%94%E0%B8%84%E0%B8%B9%E0%B9%88%E0%B8%AB%E0%B8%B9-%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%9B%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%AA%E0%B8%A0%E0%B8%B2%E0%B8%9E%E0%B8%94%E0%B8%B4%E0%B8%99(1%E0%B8%82%E0%B8%A7%E0%B8%94)-%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B9%80%E0%B8%A3%E0%B9%88%E0%B8%87%E0%B8%A3%E0%B8%B2%E0%B8%81(1%E0%B8%82%E0%B8%A7%E0%B8%94)-%E0%B9%80%E0%B8%A3%E0%B9%88%E0%B8%87%E0%B9%83%E0%B8%9A-%E0%B8%9B%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%94%E0%B8%B4%E0%B8%99%E0%B9%83%E0%B8%AB%E0%B9%89%E0%B8%A1%E0%B8%B5%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%AA%E0%B8%B4%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B8%A0%E0%B8%B2%E0%B8%9E-GrowrootG1-Multiplus-i.954205298.22569552710?sp_atk=8cc9ee0c-0f78-492a-b226-521265e45b4f&xptdk=8cc9ee0c-0f78-492a-b226-521265e45b4f,ชุดคู่หู สารปรับสภาพดิน(1ขวด)+สารเร่งราก(1ขวด) เร่งใบ ปรับดินให้มีประสิทธิภาพ GrowrootG1+Multiplus,ไม่พบคำ,จังหวัดปทุมธานี,4.9,,ขายแล้ว 933 ชิ้น,,1058.0,550.0,-48%,,,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=22569552710&shopid=954205298,22569552710,954205298
https://shopee.co.th/%E0%B8%8A%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B8%B2%E0%B8%A1(%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%8A%E0%B8%B5%E0%B8%A7%E0%B8%A0%E0%B8%B2%E0%B8%9E)-%E0%B8%9B%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%AB%E0%B8%99%E0%B8%AD%E0%B8%99-%E0%B9%84%E0%B8%A3%E0%B9%81%E0%B8%94%E0%B8%87-%E0%B9%80%E0%B8%9E%E0%B8%A5%E0%B8%B5%E0%B9%89%E0%B8%A2-%E0%B8%A1%E0%B8%94-%E0%B8%9B%E0%B8%A5%E0%B8%AD%E0%B8%94%E0%B8%A0%E0%B8%B1%E0%B8%A2%E0%B8%95%E0%B9%88%E0%B8%AD%E0%B8%84%E0%B8%99%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%AA%E0%B8%B1%E0%B8%95%E0%B8%A7%E0%B9%8C-i.90577691.16701085666?sp_atk=0dfa6af1-c9bf-49a3-9912-28c3ea1a4f2d&xptdk=0dfa6af1-c9bf-49a3-9912-28c3ea1a4f2d,ช่องาม(สารชีวภาพ) ป้องกันหนอน ไรแดง เพลี้ย มด ปลอดภัยต่อคนและสัตว์,ชีวภาพ,จังหวัดกรุงเทพมหานคร,4.8,,ขายแล้ว 1.2พัน ชิ้น,,79.0,79.0,,,recom,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=16701085666&shopid=90577691,16701085666,90577691
https://shopee.co.th/%E0%B8%9E%E0%B8%A5%E0%B8%B9%E0%B9%82%E0%B8%95%E0%B9%84%E0%B8%9A%E0%B9%82%E0%B8%AD%E0%B8%81%E0%B8%A3%E0%B8%B5%E0%B8%99-%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%9B%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%9B%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B8%94%E0%B8%B4%E0%B8%99-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-2.5-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-(40-%E0%B9%80%E0%B8%A1%E0%B9%87%E0%B8%94)%E0%B8%95%E0%B8%B1%E0%B8%A7%E0%B9%81%E0%B8%97%E0%B8%99%E0%B8%88%E0%B8%B3%E0%B8%AB%E0%B8%99%E0%B9%88%E0%B8%B2%E0%B8%A2-%E0%B8%88.%E0%B8%99%E0%B8%99%E0%B8%97%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5-i.2359162.6493484259?sp_atk=17e90030-c9f8-4a77-a480-67164f04b1a5&xptdk=17e90030-c9f8-4a77-a480-67164f04b1a5,พลูโตไบโอกรีน สารปรับปรุงดิน ขนาด 2.5 กรัม (40 เม็ด)ตัวแทนจำหน่าย จ.นนทบุรี,ไม่พบคำ,จังหวัดนนทบุรี,4.8,,ขายแล้ว 373 ชิ้น,,230.0,230.0,,,recom,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=6493484259&shopid=2359162,6493484259,2359162
https://shopee.co.th/%E0%B8%8B%E0%B8%B5%E0%B8%9E%E0%B8%A5%E0%B8%B1%E0%B8%AA-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-1-%E0%B8%A5%E0%B8%B4%E0%B8%95%E0%B8%A3-%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B9%8C%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%AA%E0%B8%81%E0%B8%B1%E0%B8%94%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B8%AA%E0%B8%B2%E0%B8%AB%E0%B8%A3%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B8%97%E0%B8%B0%E0%B9%80%E0%B8%A5-%E0%B8%8A%E0%B9%88%E0%B8%A7%E0%B8%A2%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%95%E0%B8%B8%E0%B9%89%E0%B8%99%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B9%81%E0%B8%9A%E0%B9%88%E0%B8%87%E0%B9%80%E0%B8%8B%E0%B8%A5%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B8%9E%E0%B8%B7%E0%B8%8A%E0%B8%97%E0%B8%B3%E0%B9%83%E0%B8%AB%E0%B9%89%E0%B8%9E%E0%B8%B7%E0%B8%8A%E0%B9%81%E0%B8%95%E0%B8%81%E0%B8%95%E0%B8%B2%E0%B8%A2%E0%B8%AD%E0%B8%94%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%95%E0%B8%B2%E0%B8%94%E0%B8%AD%E0%B8%81%E0%B8%81%E0%B9%88%E0%B8%AD%E0%B8%99%E0%B8%A4%E0%B8%94%E0%B8%B9%E0%B9%80%E0%B8%A3%E0%B9%88%E0%B8%87%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B9%80%E0%B8%88%E0%B8%A3%E0%B8%B4%E0%B8%8D%E0%B9%80-i.36056461.18260695865?sp_atk=b1cab649-5fba-4e71-9c46-acbc38de474c&xptdk=b1cab649-5fba-4e71-9c46-acbc38de474c,ซีพลัส ขนาด 1 ลิตร อินทรีย์สารสกัดจากสาหร่ายทะเล ช่วยกระตุ้นการแบ่งเซลของพืชทำให้พืชแตกตายอดและตาดอกก่อนฤดูเร่งการเจริญเ,อินทรีย์,จังหวัดสิงห์บุรี,4.7,,ขายแล้ว 457 ชิ้น,,168.0,168.0,,,,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=18260695865&shopid=36056461,18260695865,36056461
